sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,devol_yield,fuel_category_Biomass,fuel_category_Coal,fuel_category_Mix,fuel_category_Plastic
_digestate_08,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,56.63967611,1,0,0,0
_digestate_11,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,51.13829426,1,0,0,0
_digestate_555,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,50.50231839,1,0,0,0
_digestate_559,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,49.52290076,1,0,0,0
_digestate_560,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,51.83382019,1,0,0,0
_digestate_561,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,52.59084791,1,0,0,0
_digestate_562,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,49.44237918,1,0,0,0
_digestate_564,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,52.13675214,1,0,0,0
_digestate_569,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,51.27413127,1,0,0,0
_digestate_570,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,53.8275026,1,0,0,0
_digestate_571,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,49.90238188,1,0,0,0
_digestate_573,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,1.0,1000,Digestate,51.90677966,1,0,0,0
_digestate_575,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,1.0,1000,Digestate,49.28172386,1,0,0,0
_digestate_576,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,50.29079713,1,0,0,0
_digestate_577,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,50.6044905,1,0,0,0
_digestate_578,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,49.28848642,1,0,0,0
_digestate_580,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,50.14316392,1,0,0,0
_digestate_581,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,55.55947759,1,0,0,0
_digestate_90,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,53.28415876,1,0,0,0
_digestate_583,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,51.94508009,1,0,0,0
_digestate_584,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,53.13272877,1,0,0,0
_digestate_586,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,53.94557823,1,0,0,0
_digestate_588,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,53.50280816,1,0,0,0
_digestate_47,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,50.45772752,1,0,0,0
dgst_33,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,54.29510892,1,0,0,0
digestate_pe_107,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,10.0,1.0,1000,Digestate_PE,61.71929825,0,0,1,0
digestate_pe_108,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,1.0,1000,Digestate_PE,64.99473869,0,0,1,0
digestate_pe_110,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,1.0,1000,Digestate_PE,68.84283247,0,0,1,0
digestate_pe_111,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,10.0,1.0,1000,Digestate_PE,63.27150084,0,0,1,0
digestate_pe_130,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,1.0,1000,Digestate_PE,77.04216074,0,0,1,0
digestate_pe_131,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,1.0,1000,Digestate_PE,76.90500168,0,0,1,0
digestate_pe_132,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,1.0,1000,Digestate_PE,76.31406045,0,0,1,0
digestate_pe_391,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,5.0,1.0,1000,Digestate_PE,66.08579088,0,0,1,0
digestate_pe_392,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,5.0,1.0,1000,Digestate_PE,62.77966102,0,0,1,0
digestate_pe_393,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,5.0,1.0,1000,Digestate_PE,64.21832884,0,0,1,0
digestate_pe_394,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,2.0,1.0,1000,Digestate_PE,48.1042654,0,0,1,0
digestate_pe_399,7.547999999999999,63.518,11.396,17.538,49.836479999999995,7.5183,15.687999999999999,1.78328,0.16386,0.0010400000000000001,1.682,0.296,23.2398,800,1.5,1.0,1000,Digestate_PE,52.66734625,0,0,1,0
digestate_pe_476,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,1.5,1.0,1000,Digestate_PE,59.27041499,0,0,1,0
digestate_pe_406,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,1.0,1.0,1000,Digestate_PE,51.20357634,0,0,1,0
digestate_pe_196,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.20800000000000002,30.165399999999998,800,5.0,1.0,1000,Digestate_PE,75.54071247,0,0,1,0
digestate_pe_445,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,0.5,1.0,1000,Digestate_PE,52.74463007,0,0,1,0
digestate_pe_483,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,5.0,1000,Digestate_PE,66.0130719,0,0,1,0
digestate_pe_485,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,5.0,1000,Digestate_PE,65.86195172,0,0,1,0
digestate_pe_486,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,5.0,1000,Digestate_PE,66.75967911,0,0,1,0
digestate_pe_488,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,10.0,10.0,1000,Digestate_PE,61.57485637,0,0,1,0
digestate_pe_505,7.547999999999999,63.518,11.396,17.538,49.836479999999995,7.5183,15.687999999999999,1.78328,0.16386,0.0010400000000000001,1.682,0.296,23.2398,800,10.0,10.0,1000,Digestate_PE,64.21670117,0,0,1,0
digestate_pe_507,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,10.0,1000,Digestate_PE,64.52282158,0,0,1,0
digestate_pe_508,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,20.0,1000,Digestate_PE,65.20706042,0,0,1,0
digestate_pe_510,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,20.0,1000,Digestate_PE,65.38324421,0,0,1,0
digestate_pe_511,7.547999999999999,63.518,11.396,17.538,49.836479999999995,7.5183,15.687999999999999,1.78328,0.16386,0.0010400000000000001,1.682,0.296,23.2398,800,10.0,20.0,1000,Digestate_PE,64.2461964,0,0,1,0
digestate_pe_498,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,5.0,1000,Digestate_PE,76.67452036,0,0,1,0
digestate_pe_501,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,5.0,1000,Digestate_PE,76.78207739,0,0,1,0
digestate_pe_502,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,800,10.0,5.0,1000,Digestate_PE,76.55615697,0,0,1,0
digestate_pe_503,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,10.0,1000,Digestate_PE,76.15983745,0,0,1,0
digestate_pe_504,4.997999999999999,75.843,7.546,11.613,61.698479999999996,10.13205,10.388,1.19028,0.12911,0.00204,1.8570000000000002,0.196,31.1098,800,10.0,10.0,1000,Digestate_PE,77.01381867,0,0,1,0
digestate_pe_515,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,10.0,1000,Digestate_PE,77.47102931,0,0,1,0
digestate_pe_517,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,20.0,1000,Digestate_PE,74.97442891,0,0,1,0
digestate_pp_209,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,10.0,1.0,1000,Digestate_PP,69.96300034,0,0,1,0
digestate_pp_210,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,1.0,1000,Digestate_PP,69.0206529,0,0,1,0
digestate_pp_211,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,800,10.0,1.0,1000,Digestate_PP,68.68756459,0,0,1,0
digestate_pp_240,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,1.0,1000,Digestate_PP,69.99334664,0,0,1,0
digestate_pp_278,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,800,5.0,1.0,1000,Digestate_PP,61.96799455,0,0,1,0
digestate_pp_279,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,5.0,1.0,1000,Digestate_PP,67.17896175,0,0,1,0
digestate_pp_280,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,5.0,1.0,1000,Digestate_PP,65.24941413,0,0,1,0
digestate_pp_281,7.853999999999999,62.039,11.858,18.249,48.55564,7.00455,16.323999999999998,1.85628,0.17539000000000002,0.00161,1.615,0.30800000000000005,22.24342,800,5.0,1.0,1000,Digestate_PP,64.44954128,0,0,1,0
digestate_pp_282,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,2.0,1.0,1000,Digestate_PP,62.71637816,0,0,1,0
digestate_pp_283,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,2.0,1.0,1000,Digestate_PP,59.44791324,0,0,1,0
digestate_pp_285,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,2.0,1.0,1000,Digestate_PP,67.04350805,0,0,1,0
digestate_pp_286,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,2.0,1.0,1000,Digestate_PP,68.55218855,0,0,1,0
digestate_pp_287,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,66.87785991,0,0,1,0
digestate_pp_288,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,58.84136073,0,0,1,0
digestate_pp_289,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,61.09215017,0,0,1,0
digestate_pp_292,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,1.5,1.0,1000,Digestate_PP,58.17749065,0,0,1,0
digestate_pp_366,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,63.8484951,0,0,1,0
digestate_pp_293,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.0,1.0,1000,Digestate_PP,57.34385724,0,0,1,0
digestate_pp_321,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,2.0,1.0,1000,Digestate_PP,63.88518024,0,0,1,0
digestate_pp_322,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,2.0,1.0,1000,Digestate_PP,71.16874368,0,0,1,0
digestate_pp_324,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,2.0,1.0,1000,Digestate_PP,58.5052418,0,0,1,0
digestate_pp_325,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,2.0,1.0,1000,Digestate_PP,73.63069859,0,0,1,0
digestate_pp_328,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,1.5,1.0,1000,Digestate_PP,57.43676223,0,0,1,0
digestate_pp_330,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,1.0,1.0,1000,Digestate_PP,59.53155498,0,0,1,0
digestate_pp_530,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,5.0,1000,Digestate_PP,64.75213675,0,0,1,0
digestate_pp_531,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,5.0,1000,Digestate_PP,67.07566462,0,0,1,0
digestate_pp_532,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,5.0,1000,Digestate_PP,62.96551724,0,0,1,0
digestate_pp_533,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,800,10.0,10.0,1000,Digestate_PP,63.41961853,0,0,1,0
digestate_pp_534,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,10.0,1000,Digestate_PP,64.77312089,0,0,1,0
digestate_pp_535,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,10.0,1000,Digestate_PP,64.47187929,0,0,1,0
digestate_pp_536,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,800,10.0,20.0,1000,Digestate_PP,64.91893756,0,0,1,0
digestate_pp_537,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,20.0,1000,Digestate_PP,65.93901594,0,0,1,0
digestate_pp_538,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,10.0,20.0,1000,Digestate_PP,65.18441917,0,0,1,0
digestate_pp_544,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.20800000000000002,30.056919999999998,800,10.0,5.0,1000,Digestate_PP,74.08747123,0,0,1,0
dgst_car_8,5.689404875749999,59.631674579,15.076748971250002,19.602171574,50.403569710488966,6.924982115540024,15.117555766190392,1.8846358799433314,0.377680079081908,0.0,1.6074254573980995,0.25380370629751287,22.58374755129405,800,10.0,1.0,1000,Digestate_SCP,60.16671628,0,0,1,0
dgst_car_11,5.679771982479998,59.65074919456,15.076058631599999,19.59342019136,50.43112676369351,6.929520258591172,15.10456600884994,1.8835352607507545,0.37805953527135827,0.0,1.6076548767844754,0.2534914873430484,22.598980490657674,800,10.0,1.0,1000,Digestate_SCP,63.43930636,0,0,1,0
dgst_car_56,5.69788398339,59.614884637079996,15.077356625050001,19.60987475448,50.37931332003457,6.920987531323438,15.128989667472174,1.8856046718050217,0.37734607248754093,0.0,1.6072235168577798,0.25407852903746747,22.570339146475536,800,2.0,1.0,1000,Digestate_SCP,64.69960896,0,0,1,0
dgst_car_57,5.48407846971,60.03825255611999,15.06203428945,19.415634684719997,50.99095197840684,7.021713240516721,14.840677354347893,1.8611760349210411,0.38576823841739194,0.0,1.6123155622461647,0.24714871760191556,22.90843968742492,800,2.0,1.0,1000,Digestate_SCP,55.22286492,0,0,1,0
dgst_car_272,5.686262556109999,59.637896856919994,15.07652377745,19.599316809519998,50.41255902108112,6.926462490712783,15.113318413147471,1.8842768499812983,0.37780386044262776,0.0,1.6075002956656272,0.25370185821043295,22.58871664657992,800,2.0,1.0,1000,Digestate_SCP,58.8,0,0,1,0
dgst_car_294,5.609161397579999,59.79056905176,15.0709983361,19.529271214559998,50.633124189633406,6.962785543092908,15.009349095529144,1.87546755328616,0.3808410073306883,0.0,1.6093365560687123,0.2512028745271816,22.710640272206497,800,1.5,1.0,1000,Digestate_SCP,51.23849965,0,0,1,0
dgst_car_51,5.5910515825400005,59.82642928087999,15.0697004993,19.51281863728,50.68493138012062,6.971317240577536,14.984928384507398,1.873398391981413,0.38155438400933694,0.0,1.6097678639361837,0.25061590368064046,22.73927815977136,800,1.0,1.0,1000,Digestate_SCP,52.55342267,0,0,1,0
dgst_car_254,5.693130913379999,59.62429644936,15.0770159971,19.60555664016,50.39291054357679,6.9232267455483765,15.122580250869964,1.8850616033903682,0.3775333040682958,0.0,1.607336717157475,0.2539244737077318,22.577855395770943,800,10.0,5.0,1000,Digestate_SCP,60.78639745,0,0,1,0
dgst_car_257,5.67095535293,59.66820748196,15.07542678935,19.585410375760002,50.45634871132485,6.933673852429016,15.092676966253386,1.8825279048687173,0.3784068374327201,0.0,1.6078648558307054,0.25320572492641563,22.612922634472852,800,10.0,5.0,1000,Digestate_SCP,59.01295065,0,0,1,0
dgst_car_276,5.68179064703,59.64675192716,15.07620329885,19.59525412696,50.42535192067935,6.928569247483356,15.107288136244204,1.8837659059873237,0.3779800166120675,0.0,1.6076067997665557,0.25355691579922973,22.59578828310136,800,10.0,5.0,1000,Digestate_SCP,62.8650904,0,0,1,0
dgst_car_278,5.67106283243,59.66799465596,15.07543449185,19.58550801976,50.45604124209241,6.933623217865504,15.092821900136169,1.8825401850837253,0.3784026036308527,0.0,1.6078622960721523,0.25320920852539003,22.61275267217176,800,10.0,10.0,1000,Digestate_SCP,57.18771807,0,0,1,0
dgst_car_101,7.842400660749999,55.368410599,15.231043046249999,21.558145694,44.24444204931238,5.910686349253801,18.020826052518093,2.1306293126628635,0.2928698820227289,0.0,1.5561491733139095,0.3235860732476863,19.17911580423946,800,10.0,1.0,1000,Digestate_SCP,59.5159516,0,0,1,0
dgst_car_171,7.9429081968699995,55.16939016364,15.23824590165,21.64945573784,43.95691768433858,5.863336340918147,18.156358386209686,2.1421129365494473,0.28891071777184785,0.0,1.5537554607899016,0.32684369865301605,19.020178591878693,800,10.0,1.0,1000,Digestate_SCP,61.26192223,0,0,1,0
dgst_car_173,7.875273678509999,55.30331694972,15.233398885449999,21.588010486319998,44.15040140399269,5.895199573584605,18.065154637065014,2.1343852635750626,0.2915749574652452,0.0,1.5553662613318655,0.324651545369866,19.12713218185295,800,10.0,1.0,1000,Digestate_SCP,59.24501922,0,0,1,0
dgst_car_148,7.93022719405,55.19450050660001,15.237337119750002,21.6379351796,43.993194539028345,5.869310475917484,18.13925831618417,2.1406640514955377,0.28941024422497197,0.0,1.5540574747128273,0.32643268512561074,19.040231647758443,800,5.0,1.0,1000,Digestate_SCP,60.63281825,0,0,1,0
dgst_car_150,7.859064772209999,55.33541308612,15.232237276949999,21.573284864719998,44.19677061838934,5.902835735787411,18.04329726216325,2.132533293158239,0.2922134540879484,0.0,1.5557522966831296,0.32412618630731327,19.152764074566576,800,5.0,1.0,1000,Digestate_SCP,62.83412669,0,0,1,0
dgst_car_151,7.93099135062,55.192987358639996,15.237391882899999,21.63862940784,43.99100849765262,5.868950474853324,18.140288765513997,2.1407513612334848,0.2893801427869026,0.0,1.554039275369549,0.3264574527793826,19.039023251654704,800,5.0,1.0,1000,Digestate_SCP,57.90807094,0,0,1,0
dgst_car_218,7.934783481339999,55.18547835448,15.2376636453,21.642074518879998,43.98016025662258,5.867163967809837,18.14540237535845,2.141184636235523,0.28923076425310423,0.0,1.5539489610394244,0.32658036238248994,19.03302658007354,800,5.0,1.0,1000,Digestate_SCP,63.5975136,0,0,1,0
dgst_car_145,7.904025115939999,55.24638466568,15.2354593523,21.614130866079996,44.06815146425409,5.8816545116466905,18.103925355782295,2.1376702977763844,0.29044238902681097,0.0,1.554681509933948,0.3255834298496516,19.08166620494319,800,2.0,1.0,1000,Digestate_SCP,62.90025764,0,0,1,0
dgst_car_146,7.95035433128,55.15464566816,15.2387795276,21.65622047296,43.935616345649024,5.8598283997229625,18.166399344455478,2.1429637046637042,0.2886174017648956,0.0,1.5535781217974165,0.32708504092009294,19.00840367537317,800,2.0,1.0,1000,Digestate_SCP,53.52941176,0,0,1,0
dgst_car_219,7.945448440839999,55.16436008848,15.238427947800002,21.65176352288,43.949650746330256,5.862139609033182,18.159783852664148,2.142403175545027,0.2888106532045249,0.0,1.5536949617065514,0.3269260324123724,19.016161586677946,800,2.0,1.0,1000,Digestate_SCP,57.78571429,0,0,1,0
dgst_car_139,7.939264170179999,55.17660589896,15.2379847531,21.64614517776,43.96734224055035,5.865053074815005,18.151444491586492,2.1416965833727994,0.2890542622338579,0.0,1.5538422478375438,0.32672558936110313,19.0259410597118,800,1.5,1.0,1000,Digestate_SCP,60.38890889,0,0,1,0
dgst_car_141,7.87109624512,55.311588912640005,15.233099510400002,21.584215331840003,44.16235188978757,5.897167600197077,18.05952145453916,2.133907965297601,0.29173951373213425,0.0,1.555465752126386,0.3245161474319036,19.13373815035503,800,1.5,1.0,1000,Digestate_SCP,53.68196371,0,0,1,0
dgst_car_142,7.87222185933,55.30936002276,15.23318017735,21.585237940560003,44.15913181770711,5.896637313173001,18.061039322020616,2.1340365738649587,0.2916951738576079,0.0,1.5554389442178878,0.32455263056131506,19.13195816457846,800,1.5,1.0,1000,Digestate_SCP,50.16123253,0,0,1,0
dgst_car_136,7.8845739748799994,55.28490092736,15.234065389600001,21.59645970816,44.123795818868615,5.890818119938007,18.077695894364812,2.135447881460943,0.2912086028381977,0.0,1.5551447631561341,0.32495298427585845,19.11242519334006,800,1.0,1.0,1000,Digestate_SCP,51.91045928,0,0,1,0
