sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
wood_133,1000,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.90153107,biomass
wood_134,1000,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.22787194,biomass
wood_135,1000,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.11111111,biomass
wood_136,1000,1.5,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.32258065,biomass
wood_93,1000,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.07508281,biomass
wood_95,1000,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.83841661,biomass
wood_96,1000,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.88446215,biomass
wood_105,1000,2.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.43211734,biomass
wood_97,1000,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.33426809,biomass
wood_98,1000,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.74609375,biomass
wood_99,1000,5.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.82112436,biomass
wood_100,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.33398821,biomass
wood_101,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.73754153,biomass
wood_102,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.49829932,biomass
swg_1,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,57.09077652,biomass
swg_2,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,58.6627141,biomass
swg_3,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,66.17511521,biomass
swg_4,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.05154639,biomass
swg_5,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.4590985,biomass
swg_6,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,65.49594751,biomass
swg_7,1000,10.0,1.0,10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.65345081,biomass
swg_8,1000,10.0,1.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.73896353,biomass
swg_9,1000,10.0,1.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,42.08194906,biomass
swg_10,1000,10.0,1.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.48245614,biomass
swg_11,1000,10.0,1.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,62.71317829,biomass
swg_12,1000,10.0,1.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.7320947,biomass
swg_13,1000,10.0,1.0,50,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,53.47593583,biomass
swg_14,1000,10.0,1.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,58.50018202,biomass
swg_15,1000,10.0,1.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,62.34939759,biomass
swg_16,1000,10.0,1.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,63.99380805,biomass
swg_17,1000,10.0,1.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,58.28220859,biomass
swg_18,1000,10.0,1.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,57.27833096,biomass
swg_19,1000,10.0,1.0,100,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,68.16027574,biomass
swg_20,1000,10.0,1.0,500,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.44622093,biomass
swg_21,1000,10.0,1.0,500,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,59.84192699,biomass
swg_22,1000,10.0,1.0,500,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.6557377,biomass
swg_23,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,67.95240049,biomass
swg_24,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.74190606,biomass
swg_25,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,64.56233422,biomass
swg_26,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,59.75705329,biomass
swg_27,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,60.07053292,biomass
dgst_1,1000,10.0,1.0,10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.5840708,biomass
dgst_2,1000,10.0,1.0,10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.14814815,biomass
dgst_3,1000,10.0,1.0,10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,68.76310273,biomass
dgst_4,1000,10.0,1.0,10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.60952381,biomass
dgst_5,1000,10.0,1.0,10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.0058651,biomass
dgst_6,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.58415842,biomass
dgst_7,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.09401061,biomass
dgst_8,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,44.77557027,biomass
dgst_9,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.88319932,biomass
dgst_10,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.2811245,biomass
dgst_11,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,66.5601023,biomass
dgst_12,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.56765163,biomass
dgst_13,1000,10.0,1.0,50,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.88362788,biomass
dgst_14,1000,10.0,1.0,100,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.4428795,biomass
dgst_15,1000,10.0,1.0,100,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.43293848,biomass
dgst_16,1000,10.0,1.0,100,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.53033517,biomass
dgst_17,1000,10.0,1.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,63.39477068,biomass
dgst_18,1000,10.0,1.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.5199241,biomass
dgst_19,1000,10.0,1.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.09276944,biomass
dgst_20,1000,10.0,1.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,43.78200439,biomass
dgst_21,1000,10.0,1.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,59.79955457,biomass
dgst_22,1000,10.0,1.0,500,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.68771331,biomass
dgst_23,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,68.50220264,biomass
dgst_24,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.34588778,biomass
dgst_25,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,60.96693921,biomass
dgst_26,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.52002716,biomass
dgst_27,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,64.01757188,biomass
dgst_28,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,35.67467652,biomass
wd_1,1000,10.0,1.0,10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,81.6091954,biomass
wd_2,1000,10.0,1.0,10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.27881041,biomass
wd_3,1000,10.0,1.0,10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.21153846,biomass
wd_4,1000,10.0,1.0,10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.23529412,biomass
wd_5,1000,10.0,1.0,50,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.05940594,biomass
wd_6,1000,10.0,1.0,50,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.5122456,biomass
wd_7,1000,10.0,1.0,50,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.63779528,biomass
wd_8,1000,10.0,1.0,50,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.96079829,biomass
wd_9,1000,10.0,1.0,50,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.92702904,biomass
wd_10,1000,10.0,1.0,100,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.3253292,biomass
wd_11,1000,10.0,1.0,100,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.01201201,biomass
wd_12,1000,10.0,1.0,100,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.92743303,biomass
wd_13,1000,10.0,1.0,100,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.81728045,biomass
wd_14,1000,10.0,1.0,100,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.64063013,biomass
wd_15,1000,10.0,1.0,500,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.08324839,biomass
wd_16,1000,10.0,1.0,500,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.34129056,biomass
wd_17,1000,10.0,1.0,500,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.93415957,biomass
wd_18,1000,10.0,1.0,500,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,82.690338,biomass
wd_19,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.4904014,biomass
wd_20,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.64265928,biomass
wd_21,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.68384401,biomass
wd_22,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.04958678,biomass
swg_28,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,46.88156973,biomass
swg_29,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.01459347,biomass
swg_30,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,54.75285171,biomass
swg_31,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.87406015,biomass
swg_32,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,59.15841584,biomass
swg_33,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,59.8467433,biomass
swg_34,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,62.47334755,biomass
swg_35,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,66.37200737,biomass
swg_36,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,56.85997171,biomass
swg_37,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,57.3088685,biomass
dgst_29,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.80885312,biomass
dgst_30,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.64952111,biomass
dgst_31,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.86284289,biomass
dgst_32,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,40.47527788,biomass
dgst_33,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.29510892,biomass
dgst_34,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.12525667,biomass
dgst_35,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,66.38027643,biomass
dgst_36,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,74.94052339,biomass
dgst_37,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.26308634,biomass
wd_23,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,77.1602725,biomass
wd_24,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,76.20103474,biomass
wd_25,600,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.37566947,biomass
wd_26,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.40393754,biomass
wd_27,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.20878758,biomass
wd_28,800,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.05817452,biomass
wd_29,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.04466906,biomass
wd_30,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,81.14832536,biomass
wd_31,1000,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,63.18974724,biomass
htc_1,200,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,17.42738589,biomass
htc_9,200,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,11.27704968,biomass
htc_15,200,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,16.38418079,biomass
htc_96,200,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,6.785137318,biomass
htc_152,200,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,2.87856072,biomass
htc_3,400,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,8.272425249,biomass
htc_10,400,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,22.73730684,biomass
htc_16,400,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,13.39931481,biomass
htc_137,400,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,40.06550218,biomass
htc_153,400,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,15.77335375,biomass
htc_4,600,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,38.48987109,biomass
htc_11,600,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,46.64668415,biomass
htc_17,600,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,12.11519364,biomass
htc_138,600,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,54.99792617,biomass
htc_6,800,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,49.02642559,biomass
htc_12,800,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,56.3740458,biomass
htc_19,800,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,50.35490605,biomass
htc_7,1000,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,63.63636364,biomass
htc_13,1000,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,66.45230439,biomass
htc_20,1000,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,63.14237574,biomass
htc_154,1000,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,51.19544592,biomass
htc_140,1000,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,54.62962963,biomass
htc_8,1200,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,58.82168599,biomass
htc_14,1200,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,63.38734568,biomass
htc_22,1200,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,60.80198943,biomass
htc_21,600,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,33.54783355,biomass
htc_23,600,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,38.99521531,biomass
htc_24,600,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,30.52064632,biomass
htc_26,600,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,41.66358595,biomass
htc_30,600,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,27.76014109,biomass
htc_32,600,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,35.63730955,biomass
htc_138,600,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,54.99792617,biomass
htc_33,600,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,40.47143428,biomass
htc_35,600,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,43.41111874,biomass
htc_38,600,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,52.43309002,biomass
htc_39,600,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,46.7282216,biomass
htc_40,600,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,44.06887755,biomass
htc_41,600,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,42.94158554,biomass
htc_42,600,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,52.31572081,biomass
htc_43,600,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,39.11538462,biomass
htc_44,600,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,50.21380574,biomass
htc_45,600,10.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,53.74432678,biomass
htc_49,800,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,40.4866509,biomass
htc_50,800,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,21.7723453,biomass
htc_51,800,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,38.57418112,biomass
htc_52,800,0.5,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,51.56732892,biomass
htc_53,800,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,31.96268141,biomass
htc_54,800,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,24.46308725,biomass
htc_55,800,1.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,42.54401725,biomass
htc_56,800,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,44.54992968,biomass
htc_57,800,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,43.91025641,biomass
htc_58,800,2.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,49.60480556,biomass
htc_59,800,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,49.32806324,biomass
htc_60,800,5.0,1.0,1000,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,,1.2,0.4,13.528,60.27966742,biomass
